,Marque,Modèle,Année-Modèle,Kilométrage,Type de carburant,Puissance fiscale,Boite de vitesses,Nombre de portes,Origine,Première main,État,Jantes aluminium,Airbags,Climatisation,Système de navigation/GPS,Toit ouvrant,Sièges cuir,Radar de recul,Caméra de recul,Vitres électriques,ABS,ESP,Régulateur de vitesse,Limiteur de vitesse,CD/MP3/Bluetooth,Ordinateur de bord,Verrouillage centralisé à distance,Prix
15252,Hyundai,Santa Fe,2014,224999.5,Diesel,9,Manuelle,5,WW au Maroc,Oui,Très bon,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,170000
15253,Mercedes-Benz,Classe E,2016,104999.5,Diesel,8,Automatique,5,Importée neuve,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,480000
15254,Hyundai,Santa Fe,2009,274999.5,Diesel,9,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,90000
15255,Volkswagen,GOLF 5,2008,224999.5,Diesel,8,Manuelle,5,Dédouanée,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,92000
15256,Peugeot,807,2005,124999.5,Diesel,8,Manuelle,5,Dédouanée,Non,Excellent,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,650000
15258,Hyundai,Santa Fe,2017,47499.5,Diesel,9,Automatique,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,276000
15260,Toyota,VERSO,2006,27499.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64000
15263,Peugeot,308,2016,104999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,130000
15264,Mercedes-Benz,Classe C,1994,17499.5,Diesel,10,Manuelle,5,Dédouanée,Oui,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000
15268,Ford,COUGAR,2011,134999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117000
15269,Nissan,Qashqai,2017,154999.5,Diesel,7,Automatique,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,235000
15270,Renault,Kangoo,2009,174999.5,Diesel,6,Manuelle,5,Dédouanée,Non,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80000
15272,Renault,Clio,2017,62499.5,Diesel,6,Automatique,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,126000
15273,Volkswagen,GOLF 7,2019,72499.5,Diesel,8,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,175000
15274,Dacia,Logan,2015,164999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82000
15275,Audi,A3,2014,154999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
15277,Mercedes-Benz,220,2001,104999.5,Electrique,9,Manuelle,5,Dédouanée,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,83000
15278,Renault,Laguna,2003,27499.5,Diesel,7,Manuelle,5,WW au Maroc,Oui,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000
15279,Dacia,Logan,2019,104999.5,Essence,6,Manuelle,5,WW au Maroc,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93000
15280,Renault,19,1991,17499.5,Diesel,6,Manuelle,5,Dédouanée,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375000
15281,Peugeot,207,2007,274999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,64000
15282,Dacia,Sandero,2011,22499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000
15285,Kia,Cerato,2004,27499.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,60000
15289,Dacia,Logan,2020,7499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,128000
15290,Ford,Focus,2007,7499.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000
15295,Renault,Clio,2019,22499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,145000
15303,Peugeot,206,2010,124999.5,Diesel,6,Manuelle,5,Dédouanée,Non,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,70000
15306,Volkswagen,Caddy,2017,17499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,165000
15310,Volkswagen,GOLF 4,2002,274999.5,Diesel,8,Manuelle,5,Dédouanée,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,74000
15312,Citroen,Berlingo,2007,27499.5,Essence,7,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,60000
15313,Hyundai,i 30,2011,194999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,90000
15314,Kia,Sportage,2008,274999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,85000
15320,Peugeot,508,2017,144999.5,Diesel,8,Automatique,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,150000
15321,Peugeot,Tepee,2011,184999.5,Diesel,7,Manuelle,5,Dédouanée,Oui,Très bon,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,123000
15322,Dacia,Duster,2018,97499.5,Diesel,6,Automatique,5,Importée neuve,Non,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,152000
15323,Opel,Zafira,2000,224999.5,Diesel,8,Manuelle,5,Dédouanée,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,60000
15324,Toyota,Corolla,2007,194999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000
15326,Fiat,Doblo,2016,134999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83000
15361,Peugeot,3008,2013,144999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,126000
15362,Peugeot,2008,2017,97499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000
15363,Renault,Megane Sedan,2018,7499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,152000
15364,Dacia,Lodgy,2016,17499.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85000
15365,Land Rover,Range Rover,2018,42499.5,Diesel,12,Automatique,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,850000
15366,Opel,Insignia,2017,174999.5,Diesel,6,Automatique,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,170000
15367,Mercedes-Benz,Classe A,2014,134999.5,Diesel,6,Automatique,5,Dédouanée,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,200000
15370,Ford,C-Max,2012,144999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,113000
15374,Dacia,Logan,2014,194999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78000
15375,Ford,Kuga,2019,32499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,270000
15376,Volkswagen,Tiguan,2019,27499.5,Diesel,8,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,300000
15377,Hyundai,Veracruz,2010,224999.5,Diesel,11,Automatique,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,100000
15380,Dacia,Duster,2018,104999.5,Diesel,6,Automatique,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,124000
15381,Citroen,C5,2010,184999.5,Diesel,8,Automatique,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,85000
15384,Renault,Megane,2005,22499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000
15390,Hyundai,ix 35,2013,154999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Très bon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125000
15391,Hyundai,ix 35,2013,154999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Très bon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125000
15426,Renault,Kangoo,2006,274999.5,Diesel,7,Manuelle,5,WW au Maroc,Oui,Bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,67000
15428,Volkswagen,Tiguan,2018,114999.5,Diesel,8,Automatique,5,Dédouanée,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,390000
15431,Ford,Focus,2016,92499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,147000
15434,Hyundai,Accent,2010,124999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62000
15435,Volkswagen,GOLF 4,2002,27499.5,Diesel,8,Manuelle,5,Importée neuve,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,62000
15436,Volkswagen,GOLF 6,2011,224999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,125000
15437,Volkswagen,Passat,2008,2499.5,Diesel,8,Manuelle,5,Dédouanée,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000
15443,Renault,Kangoo,2006,184999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62000
15444,Renault,Kangoo,2006,184999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62000
15445,Dacia,Logan,2012,224999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000
15447,Mercedes-Benz,220,2019,124999.5,Diesel,9,Automatique,5,Dédouanée,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,298000
15448,Volkswagen,Touran,2016,77499.5,Diesel,6,Manuelle,5,Dédouanée,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000
15451,Volkswagen,Jetta,2017,77499.5,Diesel,8,Automatique,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,157000
15452,Renault,Clio,2007,274999.5,Diesel,6,Manuelle,5,Dédouanée,Non,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,70000
15455,Peugeot,301,2017,72499.5,Diesel,6,Manuelle,5,Dédouanée,Oui,Excellent,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,120000
15456,Volkswagen,Tiguan,2018,72499.5,Diesel,8,Automatique,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,310000
15457,Hyundai,Tucson,2008,274999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,82000
15459,Renault,Megane,2017,97499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156000
15462,Renault,Kangoo,2012,274999.5,Diesel,7,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67000
15463,Volkswagen,GOLF 5,2004,324999.5,Diesel,8,Manuelle,5,Dédouanée,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,92000
15464,Dacia,Duster,2020,17499.5,Diesel,6,Automatique,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,110000
15465,Dacia,Logan,2018,62499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
15466,Mercedes-Benz,Classe E,2000,374999.5,Diesel,9,Automatique,5,Dédouanée,Non,Bon,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,60000
15468,Mercedes-Benz,220,2000,2499.5,Diesel,9,Manuelle,5,Dédouanée,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,75000
15469,Toyota,Corolla,2006,224999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Très bon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65000
15471,Kia,Sorento,2010,324999.5,Diesel,9,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,100000
15472,Renault,Kangoo,2009,164999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76000
15473,BMW,X4,2014,164999.5,Diesel,8,Automatique,5,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000
15474,BMW,Serie 3,2010,2499.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,142000
15475,Seat,Exeo,2010,22499.5,Diesel,8,Manuelle,5,Dédouanée,Oui,Excellent,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79000
15479,Mercedes-Benz,Classe CLA,2014,2499.5,Diesel,11,Automatique,5,Importée neuve,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,165000
15480,Toyota,Yaris,2008,42499.5,Diesel,10,Manuelle,3,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111000
15481,Dacia,Dokker,2018,77499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000
15482,Renault,Kangoo,2011,224999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,73000
15484,Volkswagen,Touareg,2010,224999.5,Diesel,10,Automatique,5,Importée neuve,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,120000
15485,Seat,Leon,2015,124999.5,Diesel,6,Automatique,5,Dédouanée,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,150000
15486,Land Rover,Range Rover Sport,2009,224999.5,Diesel,11,Automatique,5,WW au Maroc,Non,Bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,180000
15489,Volkswagen,GOLF 7,2016,134999.5,Diesel,9,Automatique,5,Importée neuve,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000
15490,Volkswagen,GOLF 7,2017,104999.5,Diesel,6,Manuelle,5,Dédouanée,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,208000
15492,Dacia,Logan,2013,274999.5,Diesel,7,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,67000
15493,Ford,Kuga,2015,92499.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
15497,Mercedes-Benz,Classe C,2006,274999.5,Diesel,9,Automatique,5,Dédouanée,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,128000
15498,Dacia,Dokker,2019,42499.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,112000
15499,Citroen,Berlingo,2004,324999.5,Diesel,7,Manuelle,5,Dédouanée,Oui,Très bon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000
15500,Audi,Q5,2017,104999.5,Diesel,9,Automatique,5,Dédouanée,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,520000
15501,Volkswagen,Polo,2007,324999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74000
15502,Ford,Mondeo,2008,274999.5,Diesel,8,Manuelle,5,Dédouanée,Non,Excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,900000
15503,Fiat,Palio,2003,374999.5,Essence,6,Manuelle,5,WW au Maroc,Oui,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000
15504,Renault,Clio,2018,52499.5,Diesel,7,Automatique,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,125000
15506,Renault,Megane,2006,184999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,62000
15508,Renault,Kangoo,2005,374999.5,Diesel,6,Manuelle,3,WW au Maroc,Non,Très bon,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65000
15509,Renault,Megane,2003,324999.5,Diesel,6,Manuelle,5,Dédouanée,Non,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,68000
15511,Peugeot,508,2014,134999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,130000
15512,Ford,Fiesta,2017,2499.5,Diesel,6,Manuelle,5,Dédouanée,Non,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,100300
15513,Toyota,Corolla,2005,2499.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Bon,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,62000
15514,Opel,Astra,2006,2499.5,Diesel,8,Manuelle,5,Dédouanée,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,60000
15515,Peugeot,Partner,2009,17499.5,Diesel,6,Manuelle,5,Dédouanée,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,70000
15517,Fiat,Punto,2014,134999.5,Diesel,5,Manuelle,5,Dédouanée,Non,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,85000
15520,Citroen,C3,2019,124999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,124000
15521,Volkswagen,Tiguan,2014,134999.5,Diesel,8,Manuelle,5,Dédouanée,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,270000
15522,Renault,Kangoo,2021,32499.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,170000
15524,Volkswagen,Jetta,2017,154999.5,Diesel,6,Automatique,5,WW au Maroc,Non,Excellent,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,165000
15527,Mercedes-Benz,220,1996,274999.5,Diesel,8,Manuelle,5,Dédouanée,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68000
15532,Renault,Kangoo,2000,72499.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300000
15536,Renault,Megane 3,2013,2499.5,Diesel,7,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,103000
15539,Citroen,C5,2007,174999.5,Diesel,6,Manuelle,5,Importée neuve,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,67000
15541,Opel,Insignia,2016,164999.5,Diesel,8,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,113000
15542,Kia,Carens,2008,274999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66000
15543,Hyundai,Tucson,2009,12499.5,Essence,11,Manuelle,5,Dédouanée,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,70000
15545,Volkswagen,Polo,2009,224999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,78000
15547,Skoda,Octavia,2011,224999.5,Diesel,8,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,115000
15548,Mercedes-Benz,270,2005,224999.5,Diesel,11,Manuelle,5,Importée neuve,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,60000
15549,Opel,COMBO,2020,52499.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,148000
15551,Skoda,Octavia,2011,12499.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,114000
15553,Volkswagen,Bora,2003,7499.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,63000
15554,Volkswagen,Bora,2002,324999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,61000
15555,Toyota,Hilux,2013,224999.5,Diesel,10,Manuelle,3,WW au Maroc,Oui,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000
15556,Peugeot,308,2017,174999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000
15558,Fiat,Palio,1999,174999.5,Essence,6,Manuelle,5,WW au Maroc,Non,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
15559,Dacia,Dokker,2016,77499.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,118000
15561,Toyota,Aygo,2012,114999.5,Essence,6,Manuelle,5,WW au Maroc,Non,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67000
15562,Volkswagen,Passat,2008,194999.5,Diesel,8,Manuelle,5,Pas encore dédouanée,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,105000
15563,Dacia,Duster,2018,92499.5,Diesel,7,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,158000
15564,Audi,A3,2014,174999.5,Diesel,8,Automatique,5,Dédouanée,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,260000
15569,Hyundai,i 40,2015,144999.5,Diesel,7,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,150000
15571,Fiat,FREEMONT,2017,97499.5,Diesel,10,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,145000
15572,Dacia,Logan,2009,274999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,60000
15573,Volkswagen,GOLF 5,2010,174999.5,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,105000
15574,Dacia,Dokker,2014,114999.5,Diesel,6,Manuelle,5,Dédouanée,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,72000
15575,Volkswagen,Tiguan,2014,194999.5,Diesel,8,Automatique,5,Dédouanée,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,280000
15576,Renault,Clio,2017,2499.5,Diesel,5,Manuelle,5,WW au Maroc,Oui,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,130000
15577,Mercedes-Benz,220,2009,274999.5,Diesel,9,Manuelle,5,Importée neuve,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,127000
15578,Peugeot,208,2014,97499.5,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000
15579,Mercedes-Benz,Classe C,2004,224999.5,Diesel,9,Manuelle,5,Dédouanée,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,118000
15582,Skoda,Octavia,2012,184999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115000
15583,Ford,Kuga,2010,224999.5,Diesel,8,Manuelle,5,WW au Maroc,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,128000
15584,Volkswagen,Passat,2006,274999.5,Diesel,8,Manuelle,5,Dédouanée,Non,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90000
15585,Renault,Kangoo,2011,324999.5,Diesel,7,Manuelle,5,WW au Maroc,Non,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,78000
15586,Renault,Espace,2007,224999.5,Diesel,9,Manuelle,5,Dédouanée,Non,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,95000
15587,Ford,Fiesta,2009,124999.5,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,88000
15588,Volkswagen,GOLF 5,2007,274999.5,Diesel,8,Manuelle,5,Dédouanée,Non,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90000
15589,Volkswagen,GOLF 4,1999,42499.5,Diesel,8,Manuelle,5,Dédouanée,Non,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,67000
15590,Volkswagen,GOLF 5,2007,274999.5,Diesel,8,Manuelle,5,Dédouanée,Non,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90000
